movieId,imdbId,tmdbId
2756,94293,23599.0
2757,83967,3526.0
2758,89816,41166.0
2759,144168,16406.0
2760,129111,197239.0
2761,129167,10386.0
2762,167404,745.0
2763,155267,913.0
2764,63688,912.0
2765,122515,12229.0
2766,168449,67323.0
2767,120709,91076.0
2768,120210,89861.0
2769,138946,19457.0
2770,131325,11353.0
2771,120620,17707.0
2772,165710,9781.0
2773,176422,102489.0
2774,168987,18212.0
2775,138487,13817.0
2776,119614,126996.0
2777,15693,38715.0
2778,113965,48781.0
2779,77663,12185.0
2780,57449,29056.0
2781,53363,26857.0
2782,55304,28501.0
2783,59821,29030.0
2784,58333,25319.0
2785,56552,29074.0
2786,91178,24103.0
2787,88889,10552.0
2788,66765,9267.0
2789,77394,10766.0
2790,82377,10768.0
2791,80339,813.0
2792,83530,2665.0
2793,118604,9406.0
2794,89670,11418.0
2795,85995,11153.0
2796,95188,14170.0
2797,94737,2280.0
2798,100419,11077.0
2799,102719,28597.0
2800,104740,22611.0
2801,119843,39780.0
2802,96244,10396.0
2803,107798,9944.0
2804,85334,850.0
2805,130121,10154.0
2806,133046,10342.0
2807,176269,10366.0
2808,105698,9349.0
2809,188863,15122.0
2810,156887,10494.0
2811,119692,126152.0
2812,160401,22314.0
2813,181833,51679.0
2814,52602,35813.0
2815,91278,11037.0
2816,95382,11955.0
2817,103617,2038.0
2818,113438,28737.0
2819,73802,11963.0
2820,58175,141489.0
2821,10418,53761.0
2822,104839,9096.0
2823,10726,91893.0
2824,181733,113273.0
2825,163185,103793.0
2826,120657,1911.0
2827,138304,2900.0
2828,160236,17709.0
2829,164108,37718.0
2830,169145,47144.0
2831,160216,104896.0
2832,144286,30964.0
2833,119586,52366.0
2834,120747,6373.0
2835,163579,2162.0
2836,125971,14578.0
2837,126810,40694.0
2838,125211,4338.0
2839,157183,49184.0
2840,145531,10307.0
2841,164181,11601.0
2842,133412,18621.0
2843,118843,1075.0
2844,151582,21719.0
2845,178988,40879.0
2846,97050,47951.0
2847,31762,43832.0
2848,45251,47697.0
2849,102741,49792.0
2850,107895,77064.0
2851,81454,
2852,88146,26522.0
2853,76150,23761.0
2854,69994,24097.0
2855,86014,42114.0
2856,59297,28295.0
2857,63823,12105.0
2858,169547,14.0
2859,88178,24128.0
2860,181316,11001.0
2861,126916,10390.0
2862,80491,9453.0
2863,58182,704.0
2864,127296,35122.0
2865,173390,142132.0
2866,77280,24153.0
2867,89175,11797.0
2868,97390,18086.0
2869,111342,124475.0
2870,61385,17887.0
2871,68473,10669.0
2872,82348,11527.0
2873,125879,42848.0
2874,50814,40867.0
2875,108185,1049.0
2876,111419,28032.0
2877,73812,11326.0
2878,82511,28377.0
2879,99558,10975.0
2880,91431,10974.0
2881,150377,10398.0
2882,120716,2290.0
2883,140397,24071.0
2884,129884,62994.0
2885,160338,60994.0
2886,159421,16112.0
2887,168172,32305.0
2888,164114,14429.0
2889,134618,15198.0
2890,120188,6415.0
2891,162360,24066.0
2892,133122,21430.0
2893,134033,10381.0
2894,194314,26338.0
2895,68990,42486.0
2896,60095,60285.0
2897,87188,5622.0
2898,106664,10349.0
2899,31397,42518.0
2900,95652,29787.0
2901,79714,9638.0
2902,86154,10576.0
2903,91799,12662.0
2904,23369,61369.0
2905,56443,11712.0
2906,156934,12618.0
2907,167427,13824.0
2908,171804,226.0
2909,150574,288772.0
2910,168740,55107.0
2911,176415,69851.0
2912,165854,10388.0
2913,165874,17198.0
2914,143746,44857.0
2915,86200,9346.0
2916,100802,861.0
2917,82089,14412.0
2918,91042,9377.0
2919,86617,11541.0
2920,37674,2457.0
2921,68699,11901.0
2922,61747,4929.0
2923,76123,85325.0
2924,80179,11230.0
2925,65571,8416.0
2926,95270,11054.0
2927,37558,851.0
2928,87980,24453.0
2929,82979,18254.0
2930,176093,56235.0
2931,97223,20123.0
2932,77405,16642.0
2933,57058,2593.0
2934,90636,42020.0
2935,33804,3086.0
2936,34240,16305.0
2937,35169,32255.0
2938,91214,48797.0
2939,46126,19997.0
2940,38559,3767.0
2941,52225,17352.0
2942,85549,535.0
2943,104507,2731.0
2944,61578,1654.0
2945,87722,31043.0
2946,59260,14831.0
2947,58150,658.0
2948,57076,657.0
2949,55928,646.0
2950,80453,5689.0
2951,58461,391.0
2952,119256,8052.0
2953,104431,772.0
2954,79709,65448.0
2955,84485,65452.0
2956,94008,31650.0
2957,17423,73575.0
2958,133117,302579.0
2959,137523,550.0
2960,187712,97537.0
2961,160916,12220.0
2962,119114,1610.0
2963,160672,53151.0
2964,192194,42881.0
2965,203408,29064.0
2966,166896,404.0
2967,48977,42196.0
2968,81633,36819.0
2969,61138,42726.0
2970,83946,9343.0
2971,78754,16858.0
2972,93206,42006.0
2973,97123,11562.0
2974,200469,10496.0
2975,168501,16162.0
2976,163988,8649.0
2977,142201,31306.0
2978,144640,10563.0
2979,172627,14484.0
2980,148462,214735.0
2981,72742,94857.0
2982,99710,32043.0
2983,59319,15247.0
2984,67527,29251.0
2985,93870,5548.0
2986,100502,5549.0
2987,96438,856.0
2988,81150,38772.0
2989,82398,699.0
2990,97742,709.0
2991,70328,253.0
2992,91829,13511.0
2993,59800,660.0
2994,168589,46798.0
2995,185371,11377.0
2996,166943,26149.0
2997,120601,492.0
2998,144178,108346.0
2999,154827,98480.0
3000,119698,128.0
3001,157075,46286.0
3002,200849,8672.0
3003,170705,8056.0
3004,120596,2020.0
3005,145681,9481.0
3006,140352,9008.0
3007,181288,14242.0
3008,156729,16129.0
3009,117365,104103.0
3010,200071,11489.0
3011,65088,28145.0
3012,16630,51371.0
3013,99180,18111.0
3014,82121,31361.0
3015,77355,11223.0
3016,83767,16281.0
3017,92796,16288.0
3018,89885,1694.0
3019,97240,476.0
3020,106856,37094.0
3021,82427,13555.0
3022,17925,961.0
3023,18183,73969.0
3024,78087,24831.0
3025,62218,64963.0
3026,93990,85160.0
3028,61407,25560.0
3029,82817,21610.0
3030,55630,11878.0
3031,100475,11510.0
3032,67525,11234.0
3033,94012,957.0
3034,70608,11886.0
3035,48380,37853.0
3036,82484,62204.0
3037,65988,11040.0
3038,50371,21849.0
3039,86465,1621.0
3040,79540,14035.0
3041,87700,40771.0
3042,93516,40772.0
3043,104837,40773.0
3044,101669,11498.0
3045,105130,11790.0
3046,113416,29371.0
3047,83911,276635.0
3048,83254,47941.0
3049,61789,29048.0
3050,172726,19052.0
3051,149691,21349.0
3052,120655,1832.0
3053,151137,10047.0
3054,190641,10228.0
3055,165773,47692.0
3056,160620,18561.0
3057,118150,144953.0
3058,32215,37426.0
3059,32283,51787.0
3060,101605,11663.0
3061,34862,13485.0
3062,56197,9289.0
3063,105156,9264.0
3064,119908,18222.0
3065,114008,124853.0
3066,66473,11165.0
3067,95675,4203.0
3068,84855,24226.0
3069,68528,88875.0
3070,86856,11379.0
3071,94027,29154.0
3072,93565,2039.0
3073,59674,77915.0
3074,68762,11943.0
3075,59646,11481.0
3076,57187,2690.0
3077,164312,20565.0
3078,165859,27141.0
3079,178737,10399.0
3080,179196,90762.0
3081,162661,2668.0
3082,143145,36643.0
3083,185125,99.0
3084,144969,159569.0
3085,84357,77010.0
3086,24852,25898.0
3087,96061,9647.0
3088,42546,11787.0
3089,40522,5156.0
3090,93509,24276.0
3091,80979,11953.0
3092,55850,44662.0
3093,67411,29005.0
3094,93512,26371.0
3095,32551,596.0
3096,50738,52470.0
3097,33045,20334.0
3098,87781,11393.0
3099,73692,31121.0
3100,105265,293.0
3101,93010,10998.0
3102,89360,12235.0
3103,100680,36094.0
3104,95631,9013.0
3105,99077,11005.0
3106,99291,59820.0
3107,101393,2924.0
3108,101889,177.0
3109,88007,38557.0
3110,87091,42087.0
3111,87921,13681.0
3112,90556,34760.0
3113,146675,9946.0
3114,120363,863.0
3115,155711,31582.0
3116,189744,125520.0
3117,134154,22267.0
3118,161023,55123.0
3119,67656,5486.0
3120,104114,10411.0
3121,45877,41462.0
3122,33021,1718.0
3123,97717,28604.0
3124,160509,15506.0
3125,172396,20024.0
3126,48034,78256.0
3127,144715,13787.0
3128,160513,54933.0
3129,158371,9684.0
3130,99165,9586.0
3131,118780,41638.0
3132,10040,70801.0
3133,15863,33015.0
3134,28950,777.0
3135,79239,21887.0
3136,50558,5652.0
3137,81470,19664.0
3138,96171,32331.0
3139,24645,76083.0
3140,14538,32628.0
3141,100828,32669.0
3142,96328,18161.0
3143,63056,31681.0
3144,60463,33666.0
3145,150216,32274.0
3146,205000,10402.0
3147,120689,497.0
3148,124315,1715.0
3149,167423,35118.0
3150,141974,42739.0
3151,20668,26162.0
3152,67328,25188.0
3153,51337,15515.0
3154,37547,75888.0
3155,166485,1439.0
3156,182789,2277.0
3157,164912,10137.0
3158,162866,10387.0
3159,120910,49948.0
3160,175880,334.0
3161,119079,30237.0
3162,174204,50116.0
3163,151568,46435.0
3164,64006,94260.0
3165,106455,22213.0
3166,96978,47070.0
3167,66892,36492.0
3168,64276,624.0
3169,87231,26578.0
3170,32590,415072.0
3171,53226,43103.0
3172,47630,43194.0
3173,146838,9563.0
3174,125664,1850.0
3175,177789,926.0
3176,134119,1213.0
3177,195945,10471.0
3178,174856,10400.0
3179,145653,10397.0
3180,196857,20761.0
3181,120866,12524.0
3182,192335,28216.0
3183,174268,36773.0
3184,119699,30814.0
3185,120834,10219.0
3186,172493,3558.0
3187,169333,104878.0
3188,208261,41276.0
3189,156812,17908.0
3190,134983,10384.0
3191,169156,125317.0
3192,169302,48233.0
3193,198385,581335.0
3194,70903,10236.0
3195,13662,71067.0
3196,46359,632.0
3197,95897,11851.0
3198,70511,5924.0
3199,50815,33734.0
3200,70290,14886.0
3201,65724,26617.0
3202,65436,11900.0
3203,97162,10493.0
3204,77269,16241.0
3205,54067,27632.0
3206,86859,22160.0
3207,45162,4460.0
3208,107659,9644.0
3209,40552,43455.0
3210,83929,13342.0
3211,94924,35119.0
3212,66856,21256.0
3213,106364,14919.0
3214,88707,14040.0
3215,75406,75641.0
3216,66380,17343.0
3217,29606,22692.0
3218,102687,47620.0
3219,100318,2990.0
3220,55230,38775.0
3221,83851,10831.0
3222,87034,21193.0
3223,90366,33078.0
3224,58625,16672.0
3225,186975,10472.0
3226,197544,123277.0
3227,117131,79474.0
3228,153866,97805.0
3229,44364,53714.0
3230,71935,21489.0
3231,11652,51392.0
3232,16332,32600.0
3233,62281,110479.0
3234,78412,299121.0
3235,81748,13005.0
3236,68011,65134.0
3237,183065,121738.0
3238,120662,18681.0
3239,141399,75531.0
3240,156639,20468.0
3241,201840,14521.0
3242,126651,46835.0
3243,104187,10406.0
3244,76095,14741.0
3245,58604,32015.0
3246,104797,1883.0
3247,105417,2005.0
3248,108147,6279.0
3249,104389,11087.0
3250,106246,7305.0
3251,88683,24735.0
3252,105323,9475.0
3253,105793,8872.0
3254,108525,8873.0
3255,104694,11287.0
3256,105112,9869.0
3257,103855,619.0
3258,104070,9374.0
3259,104231,11259.0
3260,104454,8293.0
3261,105415,11068.0
3262,105665,1923.0
3263,105812,10158.0
3264,103893,10206.0
3265,104684,11782.0
3266,103905,10086.0
3267,104815,9367.0
3268,105477,9876.0
3269,104291,10326.0
3270,104040,16562.0
3271,105046,9609.0
3272,103759,12143.0
3273,134084,4234.0
3274,105414,9605.0
3275,144117,8374.0
3276,171356,29076.0
3277,185154,80471.0
3278,192069,49477.0
3279,143344,121940.0
3280,69754,28156.0
3281,144801,113096.0
3282,116102,106837.0
3283,67433,24349.0
3284,67848,27841.0
3285,163978,1907.0
3286,184907,15489.0
3287,220099,15655.0
3288,159373,68546.0
3289,209189,36210.0
3290,171764,279444.0
3291,217107,77908.0
3292,47878,22342.0
3293,118882,96484.0
3294,74455,30062.0
3295,107920,62463.0
3296,62376,25934.0
3297,20594,101383.0
3298,181984,14181.0
3299,162983,10385.0
3300,134847,2787.0
3301,190138,2069.0
3302,159272,61416.0
3303,221023,79515.0
3304,77248,14839.0
3305,36653,42186.0
3306,18773,28978.0
3307,21749,901.0
3308,87265,25010.0
3309,9018,36208.0
3310,12349,10098.0
3311,48342,18264.0
3312,73902,291861.0
3313,84395,33374.0
3314,44420,43368.0
3315,43618,127602.0
3316,184858,2155.0
3317,185014,11004.0
3318,158583,25212.0
3319,181618,36048.0
3320,164756,139.0
3321,235872,210307.0
3322,199290,47816.0
3323,194368,20682.0
3324,186045,25166.0
3325,156841,1831.0
3326,181151,10416.0
3327,218043,14271.0
3328,165798,4816.0
3329,94347,19958.0
3330,55471,28569.0
3331,85980,2193.0
3332,56173,64871.0
3333,63185,54575.0
3334,40506,11016.0
3335,47127,23020.0
3336,55024,54195.0
3337,61801,139058.0
3338,97372,20423.0
3339,74695,10839.0
3340,47898,36489.0
3341,42276,24481.0
3342,86969,11296.0
3343,92559,61651.0
3344,56875,28172.0
3345,62793,57855.0
3346,59044,28180.0
3347,86005,14280.0
3348,66141,72086.0
3349,39698,149687.0
3350,55353,29478.0
3351,58694,28177.0
3352,171135,64166.0
3353,218112,73642.0
3354,183523,2067.0
3355,142688,622.0
3356,154352,110666.0
3357,181530,28463.0
3358,101698,12186.0
3359,78902,20283.0
3360,91217,5693.0
3361,94812,287.0
3362,72890,968.0
3363,69704,838.0
3364,42208,16958.0
3365,49730,3114.0
3367,62886,31938.0
3368,51411,12501.0
3369,57344,22650.0
3370,94731,31618.0
3371,74235,42232.0
3372,64110,15873.0
3373,68323,26928.0
3374,104057,68427.0
3375,42393,25392.0
3376,41705,67455.0
3377,35966,22178.0
3378,118043,48213.0
3379,53137,35412.0
3380,39748,43463.0
3381,117664,59939.0
3382,28282,159727.0
3383,28629,244151.0
3384,72251,8333.0
3385,90274,19259.0
3386,102138,820.0
3387,98645,11718.0
3388,93148,8989.0
3389,91400,32031.0
3390,91934,58048.0
3391,94321,26827.0
3392,98309,11157.0
3393,92834,28370.0
3394,92666,918.0
3395,93596,61178.0
3396,79588,11176.0
3397,82474,14900.0
3398,87755,11899.0
3399,89994,36536.0
3400,108526,18890.0
3401,88760,19736.0
3402,90219,123047.0
3403,81400,24575.0
3404,46435,16535.0
3405,51994,10971.0
3406,43379,23928.0
3407,201538,31336.0
3408,195685,462.0
3409,195714,9532.0
3410,180181,117259.0
3411,168475,78231.0
3412,95800,2383.0
3413,41503,25503.0
3414,48316,53879.0
3415,72443,1396.0
3417,44517,11570.0
3418,103074,1541.0
3419,66392,150043.0
3420,78718,17443.0
3421,77975,8469.0
3422,91939,27995.0
3423,96054,36739.0
3424,97216,925.0
3425,100168,41823.0
3426,102175,1713.0
3427,62824,26170.0
3428,78950,30547.0
3429,99317,54825.0
3430,71402,13939.0
3431,82250,14373.0
3432,89003,24873.0
3433,92857,26263.0
3434,109578,34746.0
3435,36775,996.0
3436,101787,9079.0
3437,101615,1496.0
3438,100758,1498.0
3439,103060,1497.0
3440,108308,1499.0
3441,87985,1880.0
3442,90693,33762.0
3443,91313,103960.0
3444,92675,11690.0
3445,77530,29143.0
3446,113133,35292.0
3447,28944,36652.0
3448,93105,801.0
3449,95238,104301.0
3450,107050,11520.0
3451,61735,1879.0
3452,165929,2085.0
3453,195778,13539.0
3454,202402,16222.0
3455,146516,109479.0
3456,191043,17078.0
3457,127349,37722.0
3458,98251,75892.0
3459,91142,33516.0
3460,61765,99008.0
3461,57261,9960.0
3462,27977,3082.0
3463,110629,49338.0
3465,92079,52961.0
3466,107091,12187.0
3467,57163,24748.0
3468,54997,990.0
3469,53946,1908.0
3470,71411,9764.0
3471,75860,840.0
3472,53719,39890.0
3473,74718,42237.0
3474,117468,26689.0
3475,43924,25673.0
3476,99871,2291.0
3477,112950,13531.0
3478,93378,16620.0
3479,89457,526.0
3480,91445,13346.0
3481,146882,243.0
3483,138749,10501.0
3484,192614,11478.0
3485,73327,96167.0
3486,46907,24212.0
3487,61619,6644.0
3488,52888,41038.0
3489,102057,879.0
3490,68713,32613.0
3491,91579,39406.0
3492,17416,85689.0
3493,69920,31624.0
3494,65126,17529.0
3495,105267,40841.0
3496,95564,118098.0
3497,85919,1793.0
3498,77928,11327.0
3499,100157,1700.0
3500,104928,54087.0
3501,89643,34322.0
3502,107630,41659.0
3503,69293,593.0
3504,74958,10774.0
3505,93640,10083.0
3506,79640,29786.0
3507,63374,11356.0
3508,75029,10747.0
3509,165643,38809.0
3510,186151,10559.0
3511,217756,20697.0
3512,122459,2621.0
3513,160797,10479.0
3514,172632,125709.0
3515,183503,49721.0
3516,51406,2006.0
3517,16640,184885.0
3518,119062,46625.0
3519,77572,17339.0
3520,59287,26879.0
3521,97940,11305.0
3522,67698,48211.0
3523,96211,28975.0
3524,82031,13665.0
3525,86927,12309.0
3526,98067,1552.0
3527,93773,106.0
3528,102713,10333.0
3529,82934,11027.0
3530,108167,61560.0
3531,99014,123757.0
3533,57710,27197.0
3534,191754,10468.0
3535,144084,1359.0
3536,171433,4967.0
3537,149367,31776.0
3538,166175,10557.0
3539,236216,27745.0
3540,160644,19214.0
3541,179063,46686.0
3542,64180,71402.0
3543,83833,13776.0
3544,102898,26291.0
3545,68327,10784.0
3546,56687,10242.0
3547,93776,27857.0
3548,51383,16347.0
3549,48140,4825.0
3550,85701,11654.0
3551,74860,10518.0
3552,80487,11977.0
3553,176783,18041.0
3554,199725,14736.0
3555,141926,3536.0
3556,159097,1443.0
3557,104549,10424.0
3558,51852,80677.0
3559,44837,28971.0
3560,77132,49096.0
3561,84723,310431.0
3562,144142,40562.0
3563,132910,9456.0
3564,158622,889.0
3565,198021,10564.0
3566,189584,15723.0
3567,180837,19600.0
3568,162348,125537.0
3569,154421,452.0
3570,180793,68170.0
3571,220100,36234.0
3572,106521,39283.0
3573,112634,65460.0
3574,115834,55667.0
3575,156460,31978.0
3576,93185,12476.0
3577,96324,5241.0
3578,172495,98.0
3579,167203,21311.0
3580,153464,47724.0
3581,188674,11129.0
3582,210130,94214.0
3583,53726,117781.0
3584,85276,1058.0
3585,49279,37112.0
3586,80913,42159.0
3587,80923,16395.0
3588,68805,50627.0
3589,60749,5608.0
3590,71772,38925.0
3591,85970,13105.0
3592,84315,22501.0
3593,185183,5491.0
3594,210616,10560.0
3595,165831,19489.0
3596,156323,19419.0
3597,174336,23531.0
3598,171359,10688.0
3599,37514,17889.0
3600,54692,18228.0
3601,71288,80351.0
3602,53848,18642.0
3603,64363,205054.0
3604,56048,39391.0
3605,51818,18644.0
3606,41716,31516.0
3607,70481,45827.0
3608,89791,5683.0
3609,181786,113279.0
3610,58534,2094.0
3611,36326,14906.0
3612,75232,16176.0
3613,96259,52770.0
3614,104438,12518.0
3615,130623,10567.0
3616,217630,10642.0
3617,215129,9285.0
3618,196216,10569.0
3619,80881,21879.0
3620,119746,98502.0
3621,82933,21484.0
3622,66495,24918.0
3623,120755,955.0
3624,184894,8584.0
3625,207998,47295.0
3626,154443,11332.0
3627,55830,16093.0
3628,34742,29372.0
3629,15864,962.0
3630,68863,5483.0
3631,116661,21060.0
3632,39631,30588.0
3633,64757,668.0
3634,58576,23518.0
3635,76752,691.0
3636,118834,31353.0
3637,89960,44018.0
3638,79574,698.0
3639,71807,682.0
3640,50598,28973.0
3641,14624,28974.0
3642,34889,40685.0
3643,36824,22994.0
3644,32383,40639.0
3645,55852,499.0
3646,208003,9600.0
3647,173910,120077.0
3648,50095,38006.0
3649,80365,2768.0
3650,90644,42002.0
3651,69029,40365.0
3652,81318,24920.0
3653,60371,21.0
3654,54953,10911.0
3655,70130,10102.0
3656,39589,30308.0
3657,43899,38688.0
3658,62168,26912.0
3659,50873,26278.0
3662,102728,26956.0
3663,107899,26957.0
3664,110916,26958.0
3665,132451,26959.0
3666,189047,26960.0
3667,95977,80287.0
3668,63518,6003.0
3669,105466,23939.0
3670,38120,46614.0
3671,71230,11072.0
3672,71206,23069.0
3673,92638,21299.0
3674,76044,38802.0
3675,47673,13368.0
3676,74486,985.0
3677,103767,14002.0
3678,48347,541.0
3679,82252,21137.0
3680,94980,36724.0
3681,59578,938.0
3682,70355,10648.0
3683,86979,11368.0
3684,97322,10875.0
3685,89841,2075.0
3686,99582,1551.0
3687,95525,22500.0
3688,84522,10246.0
3689,86129,19698.0
3690,89826,23919.0
3691,86143,18835.0
3692,90849,26554.0
3693,90190,15239.0
3694,98503,28165.0
3695,98502,28169.0
3696,91630,15762.0
3697,100403,169.0
3698,93894,865.0
3699,88172,9663.0
3700,87004,26889.0
3701,94631,10128.0
3702,79501,9659.0
3703,82694,8810.0
3704,89530,9355.0
3705,99141,1727.0
3706,92563,635.0
3707,91635,10068.0
3708,87262,11495.0
3709,105428,11428.0
3710,94612,10117.0
3711,105316,35936.0
3712,102951,25562.0
3713,100046,51763.0
3714,94882,73079.0
3715,92710,38921.0
3716,93011,35463.0
3717,187078,9679.0
3718,179074,24587.0
3719,182295,51333.0
3720,145503,17771.0
3721,162711,31610.0
3722,143422,60005.0
3723,99726,10264.0
3724,77362,31657.0
3725,82009,29204.0
3726,74156,17814.0
3727,93605,11879.0
3728,102592,21128.0
3729,67741,482.0
3730,71360,592.0
3731,82220,31593.0
3732,77588,12611.0
3733,70509,14328.0
3734,82945,32047.0
3735,70666,9040.0
3736,43338,25364.0
3737,56195,43002.0
3738,72226,5121.0
3739,23622,195.0
3740,90728,6978.0
3741,69762,3133.0
3742,15648,643.0
3743,204175,10571.0
3744,162650,479.0
3745,120913,7450.0
3746,188030,31023.0
3747,186253,25636.0
3748,165384,41160.0
3749,189142,47439.0
3750,217287,207731.0
3751,120630,7443.0
3752,183505,2123.0
3753,187393,2024.0
3754,131704,17711.0
3755,177971,2133.0
3756,200669,29946.0
3757,68230,25993.0
3758,97100,28774.0
3759,39404,46929.0
3760,76257,11598.0
3761,106469,9702.0
3762,50292,117026.0
3763,89118,9873.0
3764,101846,16820.0
3765,99797,14864.0
3766,87727,15379.0
3767,89604,12764.0
3768,94792,27352.0
3769,72288,8348.0
3770,87175,24099.0
3771,71569,17897.0
3772,64904,28050.0
3773,99800,16094.0
3774,102065,16096.0
3775,38718,20343.0
3776,40580,13757.0
3777,93608,11822.0
3778,40664,90980.0
3779,46213,26270.0
3780,42897,37744.0
3781,70679,494.0
3782,69257,493.0
3783,159382,12706.0
3784,219854,4244.0
3785,175142,4247.0
3786,179116,20770.0
3787,215369,1050.0
3788,60176,1052.0
3789,59575,20540.0
3790,212974,23655.0
3791,87277,1788.0
3792,38499,32275.0
3793,120903,36657.0
3794,200530,44490.0
3795,168794,47585.0
3796,120894,1448.0
3797,163676,36047.0
3798,161081,2655.0
3799,210234,12599.0
3800,205735,33828.0
3801,52561,93.0
3802,104299,9278.0
3803,68659,90715.0
3804,79257,59181.0
3805,82622,22167.0
3806,64615,18118.0
3807,76716,11940.0
3808,54749,24167.0
3809,103241,10276.0
3810,105813,19380.0
3811,80310,13783.0
3812,68555,11624.0
3813,77742,15867.0
3814,73312,11686.0
3816,89276,29263.0
3817,117817,46754.0
3818,34055,18702.0
3819,92048,11830.0
3820,205461,16110.0
3821,144528,12107.0
3822,144201,10401.0
3823,171865,32640.0
3824,174480,10641.0
3825,200550,6282.0
3826,164052,9383.0
3827,186566,5551.0
3828,131972,277726.0
3829,156757,43079.0
3830,206226,27723.0
3831,195234,2360.0
3832,57603,28043.0
3833,52646,33468.0
3834,80472,21866.0
3835,106627,33408.0
3836,65938,11589.0
3837,95863,15158.0
3838,110823,16139.0
3839,138703,16146.0
3840,95925,26515.0
3841,99005,11856.0
3843,86320,13567.0
3844,98384,10860.0
3845,49189,8420.0
3846,85470,18391.0
3847,71650,20850.0
3848,111187,39473.0
3849,38975,27452.0
3850,65206,77571.0
3851,251739,38548.0
3852,234853,20438.0
3853,165986,274868.0
3854,130444,2211.0
3855,204709,46991.0
3856,120593,201581.0
3857,163983,10391.0
3858,173716,14195.0
3859,233687,15665.0
3860,138681,45905.0
3861,191397,10393.0
3862,199314,18168.0
3863,209958,8843.0
3864,188640,10643.0
3865,236388,23618.0
3866,178050,117262.0
3867,176426,30946.0
3868,95705,37136.0
3869,102510,37137.0
3870,32881,23283.0
3871,46303,3110.0
3872,53318,14698.0
3873,59017,11694.0
3874,118018,47434.0
3875,62885,39891.0
3876,120867,76891.0
3877,88206,9651.0
3878,49967,26865.0
3879,160009,11398.0
3880,236008,161687.0
3881,168515,26244.0
3882,204946,1588.0
3883,162903,287821.0
3884,198386,19150.0
3885,234137,25128.0
3886,161216,18153.0
3887,157182,30910.0
3888,209322,41282.0
3889,144964,12211.0
3890,259207,137236.0
3891,216772,9995.0
3892,187696,1698.0
3893,171580,10480.0
3894,190798,80713.0
3895,204626,10685.0
3896,202677,1619.0
3897,181875,786.0
3898,211938,14805.0
3899,191037,51179.0
3900,197384,46119.0
3901,134630,18074.0
3902,210717,170767.0
3903,182508,77332.0
3904,188694,27665.0
3905,181836,29015.0
3906,164212,10562.0
3907,170452,201724.0
3908,192731,12212.0
3909,206420,14629.0
3910,168629,16.0
3911,218839,13785.0
3912,210567,34299.0
3913,211219,15752.0
3914,222850,22597.0
3915,210075,19348.0
3916,210945,10637.0
3917,93177,9003.0
3918,95294,9064.0
3919,104409,11569.0
3920,107209,10434.0
3921,56860,26484.0
3922,57887,39113.0
3923,53219,38126.0
3924,58440,53617.0
3925,88184,469.0
3926,55608,2160.0
3927,60397,2161.0
3928,40068,3073.0
3929,32234,911.0
3930,46876,10973.0
3931,52846,34077.0
3932,24184,10787.0
3933,52969,43109.0
3934,50610,43230.0
3936,36261,15855.0
3937,88024,9507.0
3938,84695,27475.0
3939,93996,27764.0
3940,100639,27767.0
3941,91990,40760.0
3942,100663,40446.0
3943,215545,24664.0
3944,210584,21370.0
3945,259974,20455.0
3946,208988,10461.0
3947,67128,1485.0
3948,212338,1597.0
3949,180093,641.0
3950,170691,10687.0
3951,202641,63956.0
3952,208874,6521.0
3953,205271,10763.0
3954,162236,100975.0
3955,213790,16888.0
3956,160484,10383.0
3957,66832,21142.0
3958,75754,78140.0
3959,54387,2134.0
3960,113269,18801.0
3961,89200,18498.0
3962,93091,28605.0
3963,58708,42797.0
3964,41094,13465.0
3965,38988,27033.0
3966,37638,20367.0
3967,249462,71.0
3968,230030,1636.0
3969,223897,10647.0
3970,82307,19204.0
3971,81376,13762.0
3972,111512,12207.0
3973,229260,11531.0
3974,192255,24100.0
3975,219952,10783.0
3976,192949,47302.0
3977,160127,4327.0
3978,146984,4958.0
3979,185431,9678.0
3980,203019,11978.0
3981,199753,8870.0
3982,197096,77434.0
3983,203230,14295.0
3984,66995,681.0
3985,74452,11372.0
3986,216216,8452.0
3987,186894,10862.0
3988,170016,8871.0
3989,230591,34045.0
3990,213203,16340.0
3991,211181,10481.0
3992,213847,10867.0
3993,180073,10876.0
3994,217869,9741.0
3995,265101,79920.0
3996,190332,146.0
3997,190374,11849.0
3998,228750,11983.0
3999,190865,11678.0
4000,86993,2669.0
4001,88936,20721.0
4002,93748,2609.0
4003,96094,12714.0
4004,120090,92603.0
4005,93428,708.0
4006,92106,1857.0
4007,94291,10673.0
4008,96969,2604.0
4009,96219,10132.0
4010,88850,11064.0
4011,208092,107.0
4012,95927,40820.0
4013,156807,37716.0
4014,241303,392.0
4015,242423,8859.0
4016,120917,11688.0
4017,183659,12509.0
4018,207201,3981.0
4019,181536,711.0
4020,219699,2046.0
4021,247196,5001.0
4022,162222,8358.0
4023,218967,5994.0
4024,200720,25520.0
4025,212346,1493.0
4026,223530,25660.0
4027,190590,134.0
4028,210299,62677.0
4029,120202,21991.0
4030,219653,10577.0
4031,149624,21355.0
4032,218182,29122.0
4033,146309,11973.0
4034,181865,1900.0
4035,218378,44853.0
4036,189998,10873.0
4037,93223,26719.0
4038,97662,31583.0
4039,83564,15739.0
4040,101757,15413.0
4041,84434,2623.0
4042,53580,11209.0
4043,90670,13715.0
4044,75783,19108.0
4045,72735,8043.0
4046,49233,43258.0
